1,Shericka JACKSON,16 JUL 1994,JAM,1493,200m
2,Dina ASHER-SMITH,04 DEC 1995,GBR,1401,200m
3,Shelly-Ann FRASER-PRYCE,27 DEC 1986,JAM,1372,200m
4,Elaine THOMPSON-HERAH,28 JUN 1992,JAM,1369,200m
5,Aminatou SEYNI,24 OCT 1996,NIG,1368,200m
6,Abby STEINER,24 NOV 1999,USA,1368,200m [200m ind.]
7,Tamara CLARK,09 JAN 1999,USA,1363,200m
8,Mujinga KAMBUNDJI,17 JUN 1992,SUI,1362,200m
9,Gabrielle THOMAS,07 DEC 1996,USA,1351,200m
10,Jenna PRANDINI,20 NOV 1992,USA,1335,200m
11,Brittany BROWN,18 APR 1995,USA,1327,200m
12,TyNia GAITHER,16 MAR 1993,BAH,1309,200m
13,Ida KARSTOFT,29 OCT 1995,DEN,1306,200m
14,Favour OFILI,31 DEC 2002,NGR,1295,200m [200m ind.]
15,Anthonique STRACHAN,22 AUG 1993,BAH,1282,200m
16,Vitoria Cristina ROSA,12 JAN 1996,BRA,1259,200m
17,A'Keyla MITCHELL,25 OCT 1995,USA,1244,200m
18,Cambrea STURGIS,27 MAR 1999,USA,1240,200m
19,Anavia BATTLE,28 MAR 1999,USA,1238,200m [200m ind.]
20,Beth DOBBIN,07 JUN 1994,GBR,1234,200m
21,Kayla WHITE,24 SEP 1996,USA,1234,200m [200m ind.]
22,Lieke KLAVER,20 AUG 1998,NED,1234,200m [200m ind.]
23,Natalliah WHYTE,09 AUG 1997,JAM,1233,200m
24,Bassant HEMIDA,28 SEP 1996,EGY,1228,200m
25,Gina BASS,03 MAY 1995,GAM,1228,200m
26,Christine MBOMA,22 MAY 2003,NAM,1227,200m
27,Kynnedy FLANNEL,12 JUL 2000,USA,1221,200m [200m ind.]
28,Dezerea BRYANT,27 APR 1993,USA,1218,200m
29,Dalia KADDARI,23 MAR 2001,ITA,1218,200m
30,Gabriela Anahi SUAREZ,02 FEB 2001,ECU,1217,200m
31,Nzubechi Grace NWOKOCHA,07 APR 2001,NGR,1210,200m
32,Kevona DAVIS,20 DEC 2001,JAM,1207,200m
33,Nikola HOROWSKA,03 JAN 2001,POL,1205,200m [200m ind.]
34,Shannon RAY,31 DEC 1995,USA,1201,200m
35,Paula SEVILLA,28 JUN 1997,ESP,1193,200m [200m ind.]
36,Ella CONNOLLY,13 JUL 2000,AUS,1193,200m
37,Georgia HULLS,27 AUG 1999,NZL,1190,200m
38,Rhasidat ADELEKE,29 AUG 2002,IRL,1189,200m [200m ind.]
39,Jacinta BEECHER,31 JAN 1998,AUS,1188,200m
40,Jamile SAMUEL,24 APR 1992,NED,1187,200m
41,Rosemary CHUKWUMA,05 DEC 2001,NGR,1187,200m
42,Edidiong Ofinome ODIONG,13 MAR 1997,BRN,1187,200m
43,Shania COLLINS,14 NOV 1996,USA,1186,200m
44,Brianna LYSTON,24 MAY 2004,JAM,1185,200m
45,Melissa JEFFERSON,21 FEB 2001,USA,1184,200m
46,Talitha DIGGS,22 AUG 2002,USA,1182,200m [200m ind.]
47,Beatrice MASILINGI,10 APR 2003,NAM,1178,200m
48,Jodie WILLIAMS,28 SEP 1993,GBR,1175,200m
49,Rhoda NJOBVU,29 JAN 1994,ZAM,1174,200m
50,Julien ALFRED,10 JUN 2001,LCA,1174,200m [200m ind.]
51,Olivia FOTOPOULOU,20 DEC 1996,CYP,1170,200m [200m ind.]
52,Jessica-Bianca WESSOLLY,11 DEC 1996,GER,1170,200m [200m ind.]
53,Laila OWENS,2002,USA,1170,200m [200m ind.]
54,Imke VERVAET,11 APR 1993,BEL,1169,200m [200m ind.]
55,Julia HENRIKSSON,11 JUL 2000,SWE,1169,200m [200m ind.]
56,Vittoria FONTANA,23 JUL 2000,ITA,1168,200m
57,Karimah DAVIS,23 NOV 1998,USA,1168,200m [200m ind.]
58,Mariah AYERS,2000,USA,1166,200m [200m ind.]
59,Lauren GALE,01 JAN 2000,CAN,1164,200m [200m ind.]
60,Maximila IMALI,08 FEB 1996,KEN,1163,200m
61,Shana GREBO,09 NOV 2000,FRA,1163,200m
62,Lisa LILJA,22 NOV 1996,SWE,1163,200m [200m ind.]
63,Ana Carolina AZEVEDO,19 MAY 1998,BRA,1163,200m
64,Natassha MCDONALD,27 JAN 1997,CAN,1161,200m
65,Elisabeth SLETTUM,31 AUG 1986,NOR,1161,200m [200m ind.]
66,Ashley HENDERSON,04 DEC 1995,USA,1161,200m
67,Fiordaliza COFIL,27 OCT 2000,DOM,1158,200m
68,Joella LLOYD,12 APR 2002,ANT,1158,200m
69,Jayla JAMISON,06 SEP 2003,USA,1155,200m [200m ind.]
70,Line KLOSTER,27 FEB 1990,NOR,1155,200m
71,Alexandra BURGHARDT,28 APR 1994,GER,1155,200m
72,Imani LANSIQUOT,17 DEC 1997,GBR,1154,200m
73,Lucia CARRILLO,04 JAN 2002,ESP,1153,200m [200m ind.]
74,LaSarah HARGROVE,USA,1153,200m [200m ind.],
75,Lorraine MARTINS,04 APR 2000,BRA,1153,200m
76,Marika POPOWICZ-DRAPAŁA,28 APR 1988,POL,1152,200m [200m ind.]
77,Shirley NEKHUBUI,31 JUL 2000,RSA,1152,200m
78,Roneisha MCGREGOR,09 OCT 1997,JAM,1152,200m [200m ind.]
79,Iman BROWN,2002,USA,1152,200m [200m ind.]
80,Jessika GBAI,29 DEC 1998,CIV,1152,200m
81,Jada BAYLARK,17 OCT 1997,USA,1151,200m [200m ind.]
82,Bree MASTERS,24 JUN 1995,AUS,1151,200m
83,Delphine NKANSA,21 SEP 2001,BEL,1150,200m
84,Maboundou KONÉ,16 MAY 1997,CIV,1150,200m
85,Symone DARIUS,04 JUL 1998,USA,1150,200m [200m ind.]
86,Torrie LEWIS,08 JAN 2005,AUS,1149,200m
87,Lorène Dorcas BAZOLO,04 MAY 1983,POR,1148,200m
88,Mia BRAHE-PEDERSEN,28 NOV 2005,USA,1148,200m [200m ind.]
89,Felicia BROWN-EDWARDS,27 OCT 1993,USA,1147,200m [200m ind.]
90,Orangy JIMÉNEZ,15 SEP 2001,VEN,1146,200m
91,Mauricia PRIETO,20 NOV 1995,TTO,1146,200m
92,Brigitte NTIAMOAH,05 MAR 1994,FRA,1146,200m [200m ind.]
93,Martina HOFMANOVÁ,06 JAN 1995,CZE,1145,200m [200m ind.]
94,Anastasiya ROMANOVA,25 SEP 1999,RUS,1145,200m [200m ind.]
95,Natasha MORRISON,17 NOV 1992,JAM,1145,200m
96,Léonie POINTET,17 FEB 2001,SUI,1144,200m [200m ind.]
97,Irene SIRAGUSA,23 JUN 1993,ITA,1143,200m [200m ind.]
98,Anniina KORTETMAA,09 JAN 1995,FIN,1143,200m
99,Ezinne ABBA,01 NOV 2000,NGR,1143,200m
100,Catherine LÉGER,27 FEB 2000,CAN,1142,200m [200m ind.]
